date,open,high,low,close,volume
2026-04-27,9.14,9.2,8.97,8.99,92962648.0
2026-04-28,8.88,8.92,8.64,8.73,100730098.0
2026-04-29,8.73,9.08,8.72,9.07,125937567.0
2026-04-30,8.99,9.1,8.86,8.98,95751232.0
2026-05-06,9.02,9.45,8.98,9.36,175596433.0
2026-05-07,9.4,9.75,9.33,9.67,187010931.0
2026-05-08,9.54,10.08,9.51,10.01,220460564.0
2026-05-11,10.16,10.72,10.1,10.21,284007429.0
2026-05-12,10.41,10.46,9.97,10.21,204691451.0
2026-05-13,10.12,10.8,10.09,10.67,283884767.0
2026-05-14,10.72,11.38,10.68,10.88,343988889.0
2026-05-15,10.88,10.96,9.9,9.95,316231242.0
2026-05-18,9.84,10.25,9.61,10.03,204598181.0
2026-05-19,9.94,9.99,9.67,9.93,141128384.0
2026-05-20,9.8,10.09,9.63,9.97,143967766.0
2026-05-21,10.09,10.35,9.2,9.24,244907570.0
2026-05-22,9.24,10.16,9.24,10.16,263856715.0
2026-05-25,10.3,10.4,9.97,10.07,202917203.0
2026-05-26,9.92,10.21,9.73,10.13,178700883.0
2026-05-27,10.09,10.2,9.56,9.62,162318536.0
2026-05-28,9.53,10.08,9.29,9.98,213269304.0
2026-05-29,10.01,10.22,9.43,9.52,185240145.0
2026-06-01,9.38,9.79,9.35,9.42,135746505.0
2026-06-02,9.5,9.8,9.18,9.71,157588675.0
2026-06-03,9.72,10.29,9.59,10.0,222247410.0
2026-06-04,9.87,9.87,9.35,9.38,221984620.0
2026-06-05,9.28,9.37,8.9,8.94,179922294.0
2026-06-08,8.48,8.66,8.11,8.24,178821504.0
2026-06-09,8.35,8.48,8.1,8.45,117609791.0
2026-06-10,8.24,8.3,8.07,8.21,109484137.0
2026-06-11,8.18,8.57,8.15,8.44,119073635.0
2026-06-12,8.74,9.28,8.74,9.28,138549891.0
2026-06-15,9.74,10.16,9.57,10.12,376944813.0
2026-06-16,9.95,10.31,9.88,10.07,278301900.0
2026-06-17,10.04,10.43,9.88,10.1,234141033.0
2026-06-18,10.0,10.55,9.99,10.28,257272409.0
2026-06-22,10.71,11.31,10.55,11.31,260250524.0
2026-06-23,11.88,12.18,10.81,11.0,582362547.0
2026-06-24,10.89,12.1,10.5,12.1,478112580.0
2026-06-25,12.09,12.78,12.0,12.31,501765087.0
2026-06-26,12.2,13.22,11.97,12.54,442849846.0
2026-06-29,12.65,13.5,12.16,12.8,474857718.0
2026-06-30,12.42,12.5,11.65,12.11,345719661.0
2026-07-01,12.0,12.93,11.8,12.22,333580676.0
2026-07-02,11.81,12.16,11.4,11.63,273526524.0
2026-07-03,11.67,11.8,10.91,10.95,276400992.0
2026-07-06,11.06,11.68,10.69,10.75,252483756.0
2026-07-07,10.65,10.89,10.23,10.34,180132951.0
2026-07-08,10.33,10.4,9.58,9.6,211684814.0
2026-07-09,9.59,9.82,9.19,9.79,192606983.0
2026-07-10,9.79,10.13,9.51,9.51,193224537.0
2026-07-13,9.33,9.39,8.85,8.9,166764426.0
2026-07-14,9.01,9.79,9.0,9.79,241905703.0
2026-07-15,9.94,10.08,9.42,9.44,199850107.0
2026-07-16,9.32,9.59,9.21,9.33,157653006.0
2026-07-17,9.35,9.41,8.74,8.83,192770124.0
2026-07-20,8.99,9.05,8.28,8.47,173033145.0
2026-07-21,8.55,9.24,8.23,9.21,209363302.0
2026-07-22,9.05,9.48,9.03,9.17,183946971.0
2026-07-23,9.19,9.5,9.11,9.4,146549665.0
